id,keyword,location,text,target
10044,terrorist,,"Loomer says Frankel voted to ""protect the terrorist regime in Iran"" https://t.co/tfZzMvlm3W",0
10045,terrorist,,"#Davender के खूलासे के बाद , Transforming India into a Terrorist Hub????",0
10046,terrorist,,"In one week, I watched Democrats attack a man who stopped a church shooting Mourn over the death of an Iranian terrorist A…",0
10047,terrorist,Suffolk,Warning bells ringing .....when pressure groups are put on terrorist lists ......&amp; this comes from Patel ....forced to re…,0
10048,terrorist,USA,Canada’s government is currently trying to secure fair compensation from Iran for the families of Canadians killed in…,0
10049,terrorist,"Milano, Lombardia",ROXANNE aims to uncover #criminal &amp; #terrorist networks by a combination of #voicebiometrics and privacy-aware #linkan…,0
10050,terrorist,India,"But we can see we are not like LWs who always defended Mohammad Afzal Guru who was a Kashmiri terrorist, who was co… https://t.co/lUwcqTOPJd",0
10051,terrorist,,This was on 18 Jan 2014 - Then was to visit JNU to deliver a lecture. Comrades insulted h…,0
10052,terrorist,"Grosse Pointe Woods, MI",Legal expert says Suleimani killing looks ‘like summary execution’ after Pentagon chief fails to back up Trump’s claims https:…,0
10053,terrorist,In the middle of it all!,Americans pray for their families and remember them. It was so brave of them not to walk on America's flag. It's up… https://t.co/BSldEcW0U6,0
10054,terrorist,,ILLINOIS: WAKE UP! ALERT! DO NOT LET HER INFILTRATE CONGRESS The daughter of convicted Muslim terrorist Jeff Fort aka Abd…,0
10055,terrorist,Nigeria,Don't ever tag me with a terrorist 😠😠,0
10056,terrorist,San Fernando Valley,The movie should’ve just been called “The (insert any serial killer/domestic terrorist) Origin Story”,0
10057,terrorist,South of FRANCE,"and a high tech terrorist by Mitch McConnell. Another said on American national television, ""illegally… https://t.co/grNA81DKfd",0
10058,terrorist,,"The Jihadis have upped the stakes, ruthlessly using kids in front of protests like terrorist organisations. They want…",0
10059,terrorist,,"We did not vandalize the Little Mermaid, but still we apologize for others' thoughtless action #HongKong #StandWithHongKong…",0
10060,terrorist,The Great State of Ohio,"So the shooting in Pensacola WAS a terrorist attack, by a Saudi student. 12 Saudi Arabian students at the base were discov…",1
10061,terrorist,UK,"Today we remember DC Stephen Oake,QGM, of GMP. Stephen was murdered by a terrorist on this day in 2003. He was 40 years old.…",1
10062,terrorist,India,Mere bhai.. afzal guru named this guy as someone who facilitated handling of the terror… https://t.co/LJk7kvZH1W,0
10063,terrorist,"California, USA","Accidentally left out the word ""Terrorist,"" but...you catch my drift.",0
10064,terrorist,"Baghdad, Iraq",RTStateDept: .SecPompeo: Our sanctions will continue until the regime stops its terrorist activity and commits to n… https://t.co/DJoorSRfHF,1
10065,terrorist,"Florida, USA","General Salami was one of the worst terrorists, democrats are praising him for some reason?! Democrats are officially t…",0
10066,terrorist,"Jaipur, India","To make my point even clearer, the night Raavan protested at Jama Masjid, held march calling to shoot…",0
10067,terrorist,"Oceanside, CA",Liberal friend of mine said he’s sitting out the 2020 Election because supporting a Terrorist Regime is a step too far for ev…,0
10068,terrorist,Was,realDonaldTrump: #CovFeFe #ShitFlingingOrangeMacaque Can you believe this jerk is our President? #StateOfTheUniom… https://t.co/OMydHIsxmF,0
10069,terrorist,,Few days back there were Intel reports of terrorist attack on Modi Ji's election rallies. Today J&amp;K DSP Davinder Singh was ca…,1
10070,terrorist,"Wisconsin, USA",A terrorist would cut their heads off for not being Muslim.,0
10071,terrorist,Was,realDonaldTrump: #CovFeFe #ShitFlingingOrangeMacaque Can you believe this jerk is our President? #StateOfTheUniom… https://t.co/yCmgculvKs,0
10072,threat,Rural Usa,#NJ08 A serious Bomb Threat took place yesterday in Jersey City. This bomb could have killed people 5 football fields a…,1
10073,threat,Europe,Just so we’re clear: The President ordered a guy killed and then made up a story about why. https://t.co/vnuGnr7TBk,0
10074,threat,basurahan,"if you've watched parasite, hopefully you can see what the film meant with the ""rain"" scene in the context of the taal eruptio…",0
10075,threat,The Resistance,"Star Wars' ⁦⁩ deletes account over political ads. I have also refused to be a part of the lies, propagan…",0
10076,threat,"Santa Clara, CA","For our ‘nationalist’ and shameless media, students are a threat to national security it seems. Not a DSP caught with two t…",0
10077,threat,,"The US &amp; the entire #FreeWorld must recognize that #China poses a HUGE THREAT to #HumanRights, #Democracy, &amp; ultimately…",1
10078,threat,"Boston, MA","They were harsh. ""She may look clean..."" &amp; the threat of catching VD meant you let Hitler win.",0
10079,threat,"Pantnagar, India","Marching in the streets of Kerala, draped in 'Pakistan Green' and the Islamic Crescent &amp; Star under the protection of a Co…",0
10080,threat,"Beverly Hills, CA",I’ve studied it a lot. These are the facts. We don’t need a 1/10th if the troops we have. We don’t nee… https://t.co/59VTFNFunu,0
10081,threat,,Did Osama Bin Laden pose an imminent threat to US interests at time of his killing?,1
10082,threat,"Georgia, USA","Pelosi said today: Trump won't be President next year ""one way or another !! Sounds like a threat to me !! News for her sh…",0
10083,threat,"South Australia, Australia",OPEC Says climate activists were perhaps the greatest threat to our industry going forward. I say the fossil fuel industr…,0
10084,threat,,Did you all hear the Bernie-Warren story about how trump lied about protecting pre-existing conditions and the imminen…,0
10085,threat,,As usual the stories keep changing. Barr and Pompeo shift justification for Iran strike from 'imminent' threat to deterrence.…,0
10086,threat,Australia,...don’t a lot of adults also live under threat just for communicating the situation they are in? What does being childre…,0
10087,threat,"Oxford, England","After Blackmail Threat, Makeup Guru NikkieTutorials Comes Out As Trans https://t.co/t0ogpsBNDq",0
10088,threat,Planet A,"Sharing my pics from where I worked previously, giving me threat calls &amp; messages on Whatsapp from the day I made that vide…",0
10089,threat,,Applying for disability is dehumanizing. The vast majority who apply do it as a last resort. It took over 2 yrs to win…,0
10090,threat,,"With the average new vehicle sticker price at $40,000, buyers are turning to so-called ""gently-used"" vehicles and that trend is…",0
10091,threat,,Congress is biggest threat to nation,0
10092,threat,,Trump lied to the American people about why he assassinated someone. There was no imminent threat. Trump actually killed the Ir…,0
10093,threat,,Trump: 'Doesn't really matter' if Soleimani posed imminent threat https://t.co/nLt1wc41Df https://t.co/GBuvlgyYGT,1
10094,threat,Planet earth,"US officials involved in embassy security say they weren't notified of imminent threats to four embassies, undermining claims by P…",1
10095,threat,,"#SonicWall The SonicWall Security Center is packed full of information, including a history of our useful #SonicAlerts and a l…",0
10096,threat,London,So why is this not main news??? Trump lied about the imminent threat. https://t.co/SzMwERzORR,0
10097,threat,India,Here is a copy of the Whatsapp message of Fr Cedric Prakash being circulated to Christians. A copy my mother forwarded to…,0
10098,threat,philippines,That sounds like a threat. SS should pay her a visit.,0
10099,threat,"Bay Area - San Francisco, CA",to recap: Trump is a genius but you can't see his grades Trump is healthy but you can't see his medical report Trump i…,0
10100,threat,,"Another irreplaceable site under threat, this time a beautiful urban meadow full of wildlife in West London. Please help…",1
10101,threat,seoul korea,"Because X1 is a REAL threat. Sold out showcase, most albums sold in a week by a rookie, etc. etc. They could have easily surpas…",0
10102,threat,New Mexico,"They were harsh. ""She may look clean..."" &amp; the threat of catching VD meant you let Hitler win.",0
10103,threat,India,"BJP MP Pragya Thakur receives ‘death threat letter’, case registered Read: https://t.co/TyuFJlrIis https://t.co/eVhDXILqBe",0
10104,threat,"Hyderabad, India","Students protest at JNU &amp; Jamia* MEDIA: ShutDown JNU, these people are threat to democracy, We need strict law agnst them, A…",1
10105,threat,,Supreme Court suspends the order of release of the missing persons’ lawyer after being painted as threat to national se…,0
10106,threat,,Man Utd transfer news LIVE: Bruno Fernandes deal under threat after Ed Woodward decision https://t.co/wl2GyWxdDG https://…,0
10107,threat,UK.Un/locked.Break(16 Aug 2019,Meghan Markle and Prince Harry's 'threat of a no-holds barred interview': Couple's confidante Tom Bradby says they coul…,0
10108,threat,"London, England",India's economic emergency explained by and the chart below is my pictorial depiction of the crisis. Blue… https://t.co/L4tdIbjNAP,0
10109,threat,Sydney,"A Sydney becomes more modern, so do the terror-prevention strategies. These concrete barriers have been placed at t… https://t.co/OlLU0uZSCM",0
10110,threat,USA 🇺🇸,Trump will be remembered as a psychologically disordered malignant narcissist whose term of…,0
10111,threat,Sydney,Check out my first article on the bushfires and forecasted rain! https://t.co/9Gsu0oEiNl,0
10112,threat,,India's Ruling Party Lawmaker Threatens to Shoot Protesters https://t.co/8atDXFnFG5,1
10113,threat,Hong Kong,#CCP is a threat to the national security and needs to be dealt with. #BoycottChina https://t.co/TZOW4ZzZmp,1
10114,threat,"Oregon, USA","Fox's Bongino: Soleimani posed imminent threat by ""having a pulse"" https://t.co/IwF2p6KOzW https://t.co/1clgwpr4A4",0
10115,threat,"Philadelphia, PA",New research from New York University shows that pesticides and flame retardants may pose a growing threat to a child's IQ…,1
10116,threat,香港,To our friends across the pond — Huawei is a threat to your national security and they are trying to spy on you. The…,1
10117,threat,,All Mollas are imminent threat to humanity!😊,0
10118,threat,"Montréal, Québec","Occasionally the elaborate pageantry of Big Reconciliation slips, and the Canadian state is obligated to remind everyone t…",0
10119,threat,"Fayetteville, NC","Bongino says Soleimani 'having a pulse' was an imminent threat, blasts 'shameful' media coverage on Iran https://t.co/LtkLk5WLJ0 #FoxNews",0
10120,threat,,Zuckerberg views Democrats as an existential threat. He will do ANYTHING to keep Trump and…,0
10121,threat,,"Akram al-Kaabi leads the Nujaba militia in Iraq, which is loyal to Iran. In this clip, Kaabi arrived to comfort Soleimani'…",0
10122,threat,USA 🇺🇸,Trump has lost all credibility. The office he holds has lost all credibility. America has become…,0
10123,threat,Delhi,Hindus who are asking for Anti-conversion law... are just looking for Excuses ..... NOBODY is stopping you to make Local…,0
10124,threat,"Pennsylvania, USA",I'm not a top. I'm not a bottom. I'm a threat to society.,0
10125,threat,,In today's I write about the threat #FacialRecognition poses to dissent against the state. https://t.co/…,0
10126,threat,"Milton Keynes, England","So far, this #RAW imo has been very entertaining, the Triple Threat was 🔥🔥🔥, and #BrockLesnar and #rtruth segment was f*ckin…",0
